Group Names,Entity Name,Capability Name,Template Name,Assessment Date,Assessment Number,Total Votes,Total Abstains,Rating,Dimension,Outcomes,Goal,Impediment,Comments,Prompts,Criteria,Criteria Stage,Criteria Selections,Criteria Percent Selected
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Focus on Value","Team Product Agility",11/1/2023 12:00 AM,9,9,0,2.500000,Product,"Customer Satisfaction; Innovation; Time to Market; Responsiveness",N,N,"","","The vision and goals of the product/initiative are used to drive backlog prioritization and refinement","Developing",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Measures","Team Product Agility",11/1/2023 12:00 AM,9,9,0,2.500000,Improvement,"Time to Market; Employee Satisfaction; Reliability; Innovation; Customer Satisfaction; Responsiveness; Predictability",N,N,"","","Metrics are tracked","Developing",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Measures","Team Product Agility",11/1/2023 12:00 AM,9,9,0,2.500000,Improvement,"Time to Market; Employee Satisfaction; Reliability; Innovation; Customer Satisfaction; Responsiveness; Predictability",N,N,"","","Metric trends are the focus, not absolute numbers","Emerging",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Measures","Team Product Agility",11/1/2023 12:00 AM,9,9,0,2.500000,Improvement,"Time to Market; Employee Satisfaction; Reliability; Innovation; Customer Satisfaction; Responsiveness; Predictability",N,N,"","","Metrics are frequently reviewed","Developing",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Measures","Team Product Agility",11/1/2023 12:00 AM,9,9,0,2.500000,Improvement,"Time to Market; Employee Satisfaction; Reliability; Innovation; Customer Satisfaction; Responsiveness; Predictability",N,N,"","","There is a lack of ability to use metrics for improvement and decision-making","Starting",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Measures","Team Product Agility",11/1/2023 12:00 AM,9,9,0,2.500000,Improvement,"Time to Market; Employee Satisfaction; Reliability; Innovation; Customer Satisfaction; Responsiveness; Predictability",N,N,"","","Flow Metrics (i.e., throughput, cycle time) are leveraged for work units (i.e., Epics, User Stories)","Emerging",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Measures","Team Product Agility",11/1/2023 12:00 AM,9,9,0,2.500000,Improvement,"Time to Market; Employee Satisfaction; Reliability; Innovation; Customer Satisfaction; Responsiveness; Predictability",N,N,"","","Different metrics categories exist (i.e., quality, time to market, customer satisfaction, employee satisfaction) and are leveraged to drive improvements","Emerging",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Measures","Team Product Agility",11/1/2023 12:00 AM,9,9,0,2.500000,Improvement,"Time to Market; Employee Satisfaction; Reliability; Innovation; Customer Satisfaction; Responsiveness; Predictability",N,N,"","","Leading and lagging indicators exist for each metric category (i.e., quality, time to market, customer satisfaction, employee satisfaction)","Adapting",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Measures","Team Product Agility",11/1/2023 12:00 AM,9,9,0,2.500000,Improvement,"Time to Market; Employee Satisfaction; Reliability; Innovation; Customer Satisfaction; Responsiveness; Predictability",N,N,"","","Metrics are actionable and drive improvements","Developing",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Discovery","Team Product Agility",11/1/2023 12:00 AM,9,9,0,3.000000,Product,"Innovation; Customer Satisfaction; Responsiveness; Employee Satisfaction",N,N,"11/14/2024 Team Member: We routinely engage in discovery activities that emphasize real user interactions. This process has been instrumental in refining our UI designs, ensuring they meet user expectations and enhance overall product usability.; 11/14/2024 Team Member: The team excels in discovery activities, routinely testing assumptions and validating solutions with real users. This approach has been instrumental in refining our product-market fit, despite initial budget constraints for broader workshops.","","Hypotheses statements are used to express beliefs and assumptions regarding customer problems, potential solutions, and customer outcomes","Emerging",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Discovery","Team Product Agility",11/1/2023 12:00 AM,9,9,0,3.000000,Product,"Innovation; Customer Satisfaction; Responsiveness; Employee Satisfaction",N,N,"11/14/2024 Team Member: We routinely engage in discovery activities that emphasize real user interactions. This process has been instrumental in refining our UI designs, ensuring they meet user expectations and enhance overall product usability.; 11/14/2024 Team Member: The team excels in discovery activities, routinely testing assumptions and validating solutions with real users. This approach has been instrumental in refining our product-market fit, despite initial budget constraints for broader workshops.","","Many ideas have been killed early on as a result of Discovery activities","Adapting",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Discovery","Team Product Agility",11/1/2023 12:00 AM,9,9,0,3.000000,Product,"Innovation; Customer Satisfaction; Responsiveness; Employee Satisfaction",N,N,"11/14/2024 Team Member: We routinely engage in discovery activities that emphasize real user interactions. This process has been instrumental in refining our UI designs, ensuring they meet user expectations and enhance overall product usability.; 11/14/2024 Team Member: The team excels in discovery activities, routinely testing assumptions and validating solutions with real users. This approach has been instrumental in refining our product-market fit, despite initial budget constraints for broader workshops.","","Time is regularly dedicated to Discovery (i.e., design sprints, spikes, etc.) to explore potential solutions for customer problems","Developing",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Discovery","Team Product Agility",11/1/2023 12:00 AM,9,9,0,3.000000,Product,"Innovation; Customer Satisfaction; Responsiveness; Employee Satisfaction",N,N,"11/14/2024 Team Member: We routinely engage in discovery activities that emphasize real user interactions. This process has been instrumental in refining our UI designs, ensuring they meet user expectations and enhance overall product usability.; 11/14/2024 Team Member: The team excels in discovery activities, routinely testing assumptions and validating solutions with real users. This approach has been instrumental in refining our product-market fit, despite initial budget constraints for broader workshops.","","High-fidelity prototypes are presented to real users to create learning","Emerging",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Discovery","Team Product Agility",11/1/2023 12:00 AM,9,9,0,3.000000,Product,"Innovation; Customer Satisfaction; Responsiveness; Employee Satisfaction",N,N,"11/14/2024 Team Member: We routinely engage in discovery activities that emphasize real user interactions. This process has been instrumental in refining our UI designs, ensuring they meet user expectations and enhance overall product usability.; 11/14/2024 Team Member: The team excels in discovery activities, routinely testing assumptions and validating solutions with real users. This approach has been instrumental in refining our product-market fit, despite initial budget constraints for broader workshops.","","Product managers, designers, engineering, and whoever else adds value collaboratively work on solution ideas during Discovery activities","Developing",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Discovery","Team Product Agility",11/1/2023 12:00 AM,9,9,0,3.000000,Product,"Innovation; Customer Satisfaction; Responsiveness; Employee Satisfaction",N,N,"11/14/2024 Team Member: We routinely engage in discovery activities that emphasize real user interactions. This process has been instrumental in refining our UI designs, ensuring they meet user expectations and enhance overall product usability.; 11/14/2024 Team Member: The team excels in discovery activities, routinely testing assumptions and validating solutions with real users. This approach has been instrumental in refining our product-market fit, despite initial budget constraints for broader workshops.","","The team validates assumptions/hypotheses by running experiments on real users and measuring the outcome","Adapting",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Discovery","Team Product Agility",11/1/2023 12:00 AM,9,9,0,3.000000,Product,"Innovation; Customer Satisfaction; Responsiveness; Employee Satisfaction",N,N,"11/14/2024 Team Member: We routinely engage in discovery activities that emphasize real user interactions. This process has been instrumental in refining our UI designs, ensuring they meet user expectations and enhance overall product usability.; 11/14/2024 Team Member: The team excels in discovery activities, routinely testing assumptions and validating solutions with real users. This approach has been instrumental in refining our product-market fit, despite initial budget constraints for broader workshops.","","The same team members that participated in discovery activities, deliver the solution","Adapting",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Discovery","Team Product Agility",11/1/2023 12:00 AM,9,9,0,3.000000,Product,"Innovation; Customer Satisfaction; Responsiveness; Employee Satisfaction",N,N,"11/14/2024 Team Member: We routinely engage in discovery activities that emphasize real user interactions. This process has been instrumental in refining our UI designs, ensuring they meet user expectations and enhance overall product usability.; 11/14/2024 Team Member: The team excels in discovery activities, routinely testing assumptions and validating solutions with real users. This approach has been instrumental in refining our product-market fit, despite initial budget constraints for broader workshops.","","There is a lack of ability to test potential solutions before building","Starting",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Discovery","Team Product Agility",11/1/2023 12:00 AM,9,9,0,3.000000,Product,"Innovation; Customer Satisfaction; Responsiveness; Employee Satisfaction",N,N,"11/14/2024 Team Member: We routinely engage in discovery activities that emphasize real user interactions. This process has been instrumental in refining our UI designs, ensuring they meet user expectations and enhance overall product usability.; 11/14/2024 Team Member: The team excels in discovery activities, routinely testing assumptions and validating solutions with real users. This approach has been instrumental in refining our product-market fit, despite initial budget constraints for broader workshops.","","Discovery activities are used to mitigate usability and feasibility risks","Developing",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Envisioning","Team Product Agility",11/1/2023 12:00 AM,9,9,0,1.500000,Product,"Customer Satisfaction; Employee Satisfaction; Innovation",Y,N,"11/14/2024 Team Member: We've reached a point where our Product Vision is not only cohesive but also inspiring and customer-focused. The workshops have played a crucial role in crafting a vision that energizes the team and aligns with our strategic goals.","","One Product Vision exists explaining the desired end state for 2-5 years out","Developing",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Envisioning","Team Product Agility",11/1/2023 12:00 AM,9,9,0,1.500000,Product,"Customer Satisfaction; Employee Satisfaction; Innovation",Y,N,"11/14/2024 Team Member: We've reached a point where our Product Vision is not only cohesive but also inspiring and customer-focused. The workshops have played a crucial role in crafting a vision that energizes the team and aligns with our strategic goals.","","The Product Vision gives the team a shared understanding of what they are trying to accomplish","Developing",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Envisioning","Team Product Agility",11/1/2023 12:00 AM,9,9,0,1.500000,Product,"Customer Satisfaction; Employee Satisfaction; Innovation",Y,N,"11/14/2024 Team Member: We've reached a point where our Product Vision is not only cohesive but also inspiring and customer-focused. The workshops have played a crucial role in crafting a vision that energizes the team and aligns with our strategic goals.","","The Product Vision is inspiring, compelling, and empowering and focuses on the customer","Emerging",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Envisioning","Team Product Agility",11/1/2023 12:00 AM,9,9,0,1.500000,Product,"Customer Satisfaction; Employee Satisfaction; Innovation",Y,N,"11/14/2024 Team Member: We've reached a point where our Product Vision is not only cohesive but also inspiring and customer-focused. The workshops have played a crucial role in crafting a vision that energizes the team and aligns with our strategic goals.","","There is a lack of ability to envision success and effectively communicate it","Starting",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Knowledge","Team Product Agility",11/1/2023 12:00 AM,9,9,0,2.000000,Product,"Employee Satisfaction; Customer Satisfaction; Innovation; Time to Market",N,N,"","","The team knows the customer they serve, their problems, and desired outcomes","Developing",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Knowledge","Team Product Agility",11/1/2023 12:00 AM,9,9,0,2.000000,Product,"Employee Satisfaction; Customer Satisfaction; Innovation; Time to Market",N,N,"","","The team knows of new enabling technologies that can help solve customer problems in a new way","Emerging",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Knowledge","Team Product Agility",11/1/2023 12:00 AM,9,9,0,2.000000,Product,"Employee Satisfaction; Customer Satisfaction; Innovation; Time to Market",N,N,"","","The team lacks knowledge of the Product's customer base, functionality, technology, and the business objectives","Starting",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Knowledge","Team Product Agility",11/1/2023 12:00 AM,9,9,0,2.000000,Product,"Employee Satisfaction; Customer Satisfaction; Innovation; Time to Market",N,N,"","","The team has a holistic understanding of how the Product functions and could effectively demo it to stakeholders and prospective clients","Developing",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Strategy","Team Product Agility",11/1/2023 12:00 AM,9,9,0,4.000000,Product,"Responsiveness; Innovation; Employee Satisfaction; Customer Satisfaction",N,Y,"","","Product Strategy context is provided to each team, and they are empowered to figure out how to solve the customer's problems","Optimizing",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Strategy","Team Product Agility",11/1/2023 12:00 AM,9,9,0,4.000000,Product,"Responsiveness; Innovation; Employee Satisfaction; Customer Satisfaction",N,Y,"","","The Product Strategy is reevaluated quarterly based on new learnings","Adapting",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Strategy","Team Product Agility",11/1/2023 12:00 AM,9,9,0,4.000000,Product,"Responsiveness; Innovation; Employee Satisfaction; Customer Satisfaction",N,Y,"","","There is a lack of ability to focus on solving customer problems and achieving the product vision","Starting",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Strategy","Team Product Agility",11/1/2023 12:00 AM,9,9,0,4.000000,Product,"Responsiveness; Innovation; Employee Satisfaction; Customer Satisfaction",N,Y,"","","The team's objectives can be directly traced to the Product Strategy","Emerging",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Strategy","Team Product Agility",11/1/2023 12:00 AM,9,9,0,4.000000,Product,"Responsiveness; Innovation; Employee Satisfaction; Customer Satisfaction",N,Y,"","","Competitive landscape, enabling technology, and organization capabilities were considered when crafting the Product Strategy","Emerging",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Strategy","Team Product Agility",11/1/2023 12:00 AM,9,9,0,4.000000,Product,"Responsiveness; Innovation; Employee Satisfaction; Customer Satisfaction",N,Y,"","","A Product Strategy exists, intentionally outlining the small number of customer problems the team is trying to solve in the near term","Developing",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Roadmap","Team Product Agility",11/1/2023 12:00 AM,9,9,0,3.000000,Process,"Employee Satisfaction; Time to Market; Responsiveness; Customer Satisfaction",N,N,"","Please provide insights into the reasons behind your voting decision. (11/14/2024 Team Member: Our roadmap is editable by stakeholders and our team so we can quickly pivot if a stakeholders priorities change. The roadmap gives a real-time view of current work in progress so a stakeholder understands trade off decision when the reprioritize.; 11/14/2024 Team Member: The roadmap outlines clear timelines that align with our testing schedules. This foresight allows us to proactively manage testing activities and integrate them smoothly with product releases.; 11/14/2024 Team Member: The roadmap provides clarity and direction for our testing timelines, ensuring we are focusing on the right work at the right time.; 11/14/2024 Team Member: Now that the roadmap is updated in real time and connected to our backlog, stakeholders can see progress at anytime and know what is going on. This has helped make tradeoff decisions when new priorities emerge. ; 11/14/2024 Team Member: The roadmap makes it easy for the team to manage stakeholder priorities and deliverables asynchronously. ; 11/14/2024 Team Member: Our roadmap aligns development efforts with stakeholder priorities. It effectively communicates these priorities and timelines in real-time, allowing proactive planning and adjustments.; 11/14/2024 Team Member: The roadmap guides our development timelines, ensuring we meet both short-term and long-term commitments and communicates progress in real time to everyone with access.; 11/14/2024 Team Member: The roadmap effectively communicates priorities and aligns design timelines with stakeholder deliverables. Workshops have provided insights that allow for better planning and anticipation of design needs.; 11/14/2024 Team Member: While our roadmap does not contain data points to view when goals and outcomes will be realized, it now acts as a strategic tool, aligning feature development with experiments. )","The Roadmap is routinely updated to reflect changes and work in progress","Developing",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Roadmap","Team Product Agility",11/1/2023 12:00 AM,9,9,0,3.000000,Process,"Employee Satisfaction; Time to Market; Responsiveness; Customer Satisfaction",N,N,"","Please provide insights into the reasons behind your voting decision. (11/14/2024 Team Member: Our roadmap is editable by stakeholders and our team so we can quickly pivot if a stakeholders priorities change. The roadmap gives a real-time view of current work in progress so a stakeholder understands trade off decision when the reprioritize.; 11/14/2024 Team Member: The roadmap outlines clear timelines that align with our testing schedules. This foresight allows us to proactively manage testing activities and integrate them smoothly with product releases.; 11/14/2024 Team Member: The roadmap provides clarity and direction for our testing timelines, ensuring we are focusing on the right work at the right time.; 11/14/2024 Team Member: Now that the roadmap is updated in real time and connected to our backlog, stakeholders can see progress at anytime and know what is going on. This has helped make tradeoff decisions when new priorities emerge. ; 11/14/2024 Team Member: The roadmap makes it easy for the team to manage stakeholder priorities and deliverables asynchronously. ; 11/14/2024 Team Member: Our roadmap aligns development efforts with stakeholder priorities. It effectively communicates these priorities and timelines in real-time, allowing proactive planning and adjustments.; 11/14/2024 Team Member: The roadmap guides our development timelines, ensuring we meet both short-term and long-term commitments and communicates progress in real time to everyone with access.; 11/14/2024 Team Member: The roadmap effectively communicates priorities and aligns design timelines with stakeholder deliverables. Workshops have provided insights that allow for better planning and anticipation of design needs.; 11/14/2024 Team Member: While our roadmap does not contain data points to view when goals and outcomes will be realized, it now acts as a strategic tool, aligning feature development with experiments. )","A Roadmap exists that includes both technical enablers (i.e., Infrastructure work) and customer-facing features for at least the next 12 months","Developing",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Roadmap","Team Product Agility",11/1/2023 12:00 AM,9,9,0,3.000000,Process,"Employee Satisfaction; Time to Market; Responsiveness; Customer Satisfaction",N,N,"","Please provide insights into the reasons behind your voting decision. (11/14/2024 Team Member: Our roadmap is editable by stakeholders and our team so we can quickly pivot if a stakeholders priorities change. The roadmap gives a real-time view of current work in progress so a stakeholder understands trade off decision when the reprioritize.; 11/14/2024 Team Member: The roadmap outlines clear timelines that align with our testing schedules. This foresight allows us to proactively manage testing activities and integrate them smoothly with product releases.; 11/14/2024 Team Member: The roadmap provides clarity and direction for our testing timelines, ensuring we are focusing on the right work at the right time.; 11/14/2024 Team Member: Now that the roadmap is updated in real time and connected to our backlog, stakeholders can see progress at anytime and know what is going on. This has helped make tradeoff decisions when new priorities emerge. ; 11/14/2024 Team Member: The roadmap makes it easy for the team to manage stakeholder priorities and deliverables asynchronously. ; 11/14/2024 Team Member: Our roadmap aligns development efforts with stakeholder priorities. It effectively communicates these priorities and timelines in real-time, allowing proactive planning and adjustments.; 11/14/2024 Team Member: The roadmap guides our development timelines, ensuring we meet both short-term and long-term commitments and communicates progress in real time to everyone with access.; 11/14/2024 Team Member: The roadmap effectively communicates priorities and aligns design timelines with stakeholder deliverables. Workshops have provided insights that allow for better planning and anticipation of design needs.; 11/14/2024 Team Member: While our roadmap does not contain data points to view when goals and outcomes will be realized, it now acts as a strategic tool, aligning feature development with experiments. )","The Roadmap connects to a release cadence and shows delivery targets","Emerging",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Roadmap","Team Product Agility",11/1/2023 12:00 AM,9,9,0,3.000000,Process,"Employee Satisfaction; Time to Market; Responsiveness; Customer Satisfaction",N,N,"","Please provide insights into the reasons behind your voting decision. (11/14/2024 Team Member: Our roadmap is editable by stakeholders and our team so we can quickly pivot if a stakeholders priorities change. The roadmap gives a real-time view of current work in progress so a stakeholder understands trade off decision when the reprioritize.; 11/14/2024 Team Member: The roadmap outlines clear timelines that align with our testing schedules. This foresight allows us to proactively manage testing activities and integrate them smoothly with product releases.; 11/14/2024 Team Member: The roadmap provides clarity and direction for our testing timelines, ensuring we are focusing on the right work at the right time.; 11/14/2024 Team Member: Now that the roadmap is updated in real time and connected to our backlog, stakeholders can see progress at anytime and know what is going on. This has helped make tradeoff decisions when new priorities emerge. ; 11/14/2024 Team Member: The roadmap makes it easy for the team to manage stakeholder priorities and deliverables asynchronously. ; 11/14/2024 Team Member: Our roadmap aligns development efforts with stakeholder priorities. It effectively communicates these priorities and timelines in real-time, allowing proactive planning and adjustments.; 11/14/2024 Team Member: The roadmap guides our development timelines, ensuring we meet both short-term and long-term commitments and communicates progress in real time to everyone with access.; 11/14/2024 Team Member: The roadmap effectively communicates priorities and aligns design timelines with stakeholder deliverables. Workshops have provided insights that allow for better planning and anticipation of design needs.; 11/14/2024 Team Member: While our roadmap does not contain data points to view when goals and outcomes will be realized, it now acts as a strategic tool, aligning feature development with experiments. )","The Roadmap is referenced when discussing priorities and capacity constraints with stakeholders","Adapting",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Roadmap","Team Product Agility",11/1/2023 12:00 AM,9,9,0,3.000000,Process,"Employee Satisfaction; Time to Market; Responsiveness; Customer Satisfaction",N,N,"","Please provide insights into the reasons behind your voting decision. (11/14/2024 Team Member: Our roadmap is editable by stakeholders and our team so we can quickly pivot if a stakeholders priorities change. The roadmap gives a real-time view of current work in progress so a stakeholder understands trade off decision when the reprioritize.; 11/14/2024 Team Member: The roadmap outlines clear timelines that align with our testing schedules. This foresight allows us to proactively manage testing activities and integrate them smoothly with product releases.; 11/14/2024 Team Member: The roadmap provides clarity and direction for our testing timelines, ensuring we are focusing on the right work at the right time.; 11/14/2024 Team Member: Now that the roadmap is updated in real time and connected to our backlog, stakeholders can see progress at anytime and know what is going on. This has helped make tradeoff decisions when new priorities emerge. ; 11/14/2024 Team Member: The roadmap makes it easy for the team to manage stakeholder priorities and deliverables asynchronously. ; 11/14/2024 Team Member: Our roadmap aligns development efforts with stakeholder priorities. It effectively communicates these priorities and timelines in real-time, allowing proactive planning and adjustments.; 11/14/2024 Team Member: The roadmap guides our development timelines, ensuring we meet both short-term and long-term commitments and communicates progress in real time to everyone with access.; 11/14/2024 Team Member: The roadmap effectively communicates priorities and aligns design timelines with stakeholder deliverables. Workshops have provided insights that allow for better planning and anticipation of design needs.; 11/14/2024 Team Member: While our roadmap does not contain data points to view when goals and outcomes will be realized, it now acts as a strategic tool, aligning feature development with experiments. )","The Roadmap is transparent to all stakeholders","Emerging",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Roadmap","Team Product Agility",11/1/2023 12:00 AM,9,9,0,3.000000,Process,"Employee Satisfaction; Time to Market; Responsiveness; Customer Satisfaction",N,N,"","Please provide insights into the reasons behind your voting decision. (11/14/2024 Team Member: Our roadmap is editable by stakeholders and our team so we can quickly pivot if a stakeholders priorities change. The roadmap gives a real-time view of current work in progress so a stakeholder understands trade off decision when the reprioritize.; 11/14/2024 Team Member: The roadmap outlines clear timelines that align with our testing schedules. This foresight allows us to proactively manage testing activities and integrate them smoothly with product releases.; 11/14/2024 Team Member: The roadmap provides clarity and direction for our testing timelines, ensuring we are focusing on the right work at the right time.; 11/14/2024 Team Member: Now that the roadmap is updated in real time and connected to our backlog, stakeholders can see progress at anytime and know what is going on. This has helped make tradeoff decisions when new priorities emerge. ; 11/14/2024 Team Member: The roadmap makes it easy for the team to manage stakeholder priorities and deliverables asynchronously. ; 11/14/2024 Team Member: Our roadmap aligns development efforts with stakeholder priorities. It effectively communicates these priorities and timelines in real-time, allowing proactive planning and adjustments.; 11/14/2024 Team Member: The roadmap guides our development timelines, ensuring we meet both short-term and long-term commitments and communicates progress in real time to everyone with access.; 11/14/2024 Team Member: The roadmap effectively communicates priorities and aligns design timelines with stakeholder deliverables. Workshops have provided insights that allow for better planning and anticipation of design needs.; 11/14/2024 Team Member: While our roadmap does not contain data points to view when goals and outcomes will be realized, it now acts as a strategic tool, aligning feature development with experiments. )","There is a lack of ability to communicate stakeholders' priorities, capacity constraints, and release cadence","Starting",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Roadmap","Team Product Agility",11/1/2023 12:00 AM,9,9,0,3.000000,Process,"Employee Satisfaction; Time to Market; Responsiveness; Customer Satisfaction",N,N,"","Please provide insights into the reasons behind your voting decision. (11/14/2024 Team Member: Our roadmap is editable by stakeholders and our team so we can quickly pivot if a stakeholders priorities change. The roadmap gives a real-time view of current work in progress so a stakeholder understands trade off decision when the reprioritize.; 11/14/2024 Team Member: The roadmap outlines clear timelines that align with our testing schedules. This foresight allows us to proactively manage testing activities and integrate them smoothly with product releases.; 11/14/2024 Team Member: The roadmap provides clarity and direction for our testing timelines, ensuring we are focusing on the right work at the right time.; 11/14/2024 Team Member: Now that the roadmap is updated in real time and connected to our backlog, stakeholders can see progress at anytime and know what is going on. This has helped make tradeoff decisions when new priorities emerge. ; 11/14/2024 Team Member: The roadmap makes it easy for the team to manage stakeholder priorities and deliverables asynchronously. ; 11/14/2024 Team Member: Our roadmap aligns development efforts with stakeholder priorities. It effectively communicates these priorities and timelines in real-time, allowing proactive planning and adjustments.; 11/14/2024 Team Member: The roadmap guides our development timelines, ensuring we meet both short-term and long-term commitments and communicates progress in real time to everyone with access.; 11/14/2024 Team Member: The roadmap effectively communicates priorities and aligns design timelines with stakeholder deliverables. Workshops have provided insights that allow for better planning and anticipation of design needs.; 11/14/2024 Team Member: While our roadmap does not contain data points to view when goals and outcomes will be realized, it now acts as a strategic tool, aligning feature development with experiments. )","Team members can articulate the reason why things are ordered the way they are (i.e., value, capacity constraints)","Adapting",9,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Team Backlog Item Cycle Time","Team Flow Accelerators Metrics",11/1/2023 12:00 AM,10,1,0,1.000000,Metrics,"Time to Market",N,N,"","","14 days or more","Starting",1,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Team Backlog Item Cycle Time","Team Flow Accelerators Metrics",11/1/2023 12:00 AM,10,1,0,1.000000,Metrics,"Time to Market",N,N,"","","Less than 14 days","Developing",1,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Team Backlog Item Throughput","Team Flow Accelerators Metrics",11/1/2023 12:00 AM,10,1,0,3.000000,Metrics,"Predictability",N,N,"","","Four or more backlog items started than finished per week","Starting",1,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Team Backlog Item Throughput","Team Flow Accelerators Metrics",11/1/2023 12:00 AM,10,1,0,3.000000,Metrics,"Predictability",N,N,"","","Three more backlog items started than finished per week","Developing",1,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Team Backlog Item Throughput","Team Flow Accelerators Metrics",11/1/2023 12:00 AM,10,1,0,3.000000,Metrics,"Predictability",N,N,"","","Two more backlog items started than finished per week","Emerging",1,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Team Backlog Item Throughput","Team Flow Accelerators Metrics",11/1/2023 12:00 AM,10,1,0,3.000000,Metrics,"Predictability",N,N,"","","One more backlog item started than finished per week","Adapting",1,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Team Backlog Item Work in Progress","Team Flow Accelerators Metrics",11/1/2023 12:00 AM,10,1,0,1.000000,Metrics,"Time to Market",N,N,"","","Equal","Developing",1,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Team Backlog Item Work in Progress","Team Flow Accelerators Metrics",11/1/2023 12:00 AM,10,1,0,1.000000,Metrics,"Time to Market",N,N,"","","More","Starting",1,100.00
